date,infected,dead,recovered,inactive,active,new,new_deaths,new_3,new_7,new_14,new_deaths_7,new_deaths_14,new_deaths_7_7
2021-08-31,2887760,75272,2657084,2732356,155404,285.0,5.0,213.33333333333331,239.0,216.92857142857144,3.0,2.7857142857142856,3.183673469387465
2021-09-01,2888126,75285,2657082,2732367,155759,366.0,13.0,267.3333333333333,257.85714285714283,228.2142857142857,4.142857142857143,3.6428571428571432,3.3265306122446083
2021-09-02,2888516,75292,2657177,2732469,156047,390.0,7.0,347.0,277.7142857142857,242.0,4.714285714285714,3.8571428571428568,3.5714285714282816
2021-09-03,2888865,75297,2657274,2732571,156294,349.0,5.0,368.33333333333326,290.7142857142857,251.78571428571428,5.0,3.928571428571429,3.8775510204078736
2021-09-04,2889254,75304,2657330,2732634,156620,389.0,7.0,376.0,304.85714285714283,263.7142857142857,5.285714285714286,4.357142857142857,4.142857142856854
2021-09-05,2889578,75304,2657527,2732831,156747,324.0,0.0,354.0,322.0,273.64285714285717,5.285714285714286,4.357142857142857,4.408163265305834
2021-09-06,2889761,75304,2657745,2733049,156712,183.0,0.0,298.6666666666667,326.57142857142856,279.07142857142856,5.285714285714286,4.357142857142857,4.673469387754813
2021-09-07,2890167,75317,2657702,2733019,157148,406.0,13.0,304.3333333333333,343.8571428571428,291.42857142857144,6.428571428571429,4.714285714285714,5.163265306122161
2021-09-08,2890700,75328,2657686,2733014,157686,533.0,11.0,374.0,367.71428571428567,312.7857142857143,6.142857142857142,5.142857142857143,5.448979591836448
2021-09-09,2891210,75334,2657776,2733110,158100,510.0,6.0,483.0,384.8571428571428,331.2857142857143,6.0,5.357142857142857,5.632653061224202
2021-09-10,2891738,75342,2657981,2733323,158415,528.0,8.0,523.6666666666666,410.4285714285714,350.57142857142856,6.428571428571429,5.7142857142857135,5.836734693877263
2021-09-11,2892268,75350,2658101,2733451,158817,530.0,8.0,522.6666666666666,430.57142857142856,367.71428571428567,6.571428571428571,5.928571428571429,6.020408163265017
2021-09-12,2892744,75350,2658374,2733724,159020,476.0,0.0,511.33333333333326,452.28571428571433,387.1428571428572,6.571428571428571,5.928571428571429,6.204081632652772
2021-09-13,2893013,75350,2658685,2734035,158978,269.0,0.0,425.0,464.57142857142856,395.57142857142856,6.571428571428571,5.928571428571429,6.3877551020405265
2021-09-14,2893550,75358,2658613,2733971,159579,537.0,8.0,427.33333333333326,483.28571428571433,413.57142857142856,5.857142857142858,6.142857142857142,6.306122448979303
2021-09-15,2894317,75379,2658512,2733891,160426,767.0,21.0,524.3333333333334,516.7142857142857,442.21428571428567,7.2857142857142865,6.7142857142857135,6.469387755101751
2021-09-16,2895039,75389,2658636,2734025,161014,722.0,10.0,675.3333333333334,547.0,465.9285714285714,7.857142857142858,6.928571428571429,6.734693877550732
2021-09-17,2895691,75397,2658812,2734209,161482,652.0,8.0,713.6666666666665,564.7142857142858,487.57142857142856,7.857142857142858,7.142857142857142,6.938775510203791
2021-09-18,2896488,75411,2659020,2734431,162057,797.0,14.0,723.6666666666665,602.8571428571429,516.7142857142857,8.714285714285714,7.642857142857142,7.244897959183383
2021-09-19,2897028,75412,2659483,2734895,162133,540.0,1.0,663.0,612.0,532.1428571428571,8.857142857142858,7.7142857142857135,7.571428571428281
2021-09-20,2897391,75412,2659912,2735324,162067,363.0,0.0,566.6666666666666,625.4285714285714,545.0,8.857142857142858,7.7142857142857135,7.897959183673179
2021-09-21,2898102,75427,2659952,2735379,162723,711.0,15.0,538.0,650.2857142857142,566.7857142857142,9.857142857142858,7.857142857142858,8.469387755101753
2021-09-22,2898984,75447,2659840,2735287,163697,882.0,20.0,652.0,666.7142857142858,591.7142857142858,9.714285714285714,8.5,8.816326530611958
2021-09-23,2899958,75461,2660036,2735497,164461,974.0,14.0,855.6666666666665,702.7142857142858,624.8571428571429,10.285714285714286,9.071428571428571,9.16326530612216
2021-09-24,2900771,75475,2660438,2735913,164858,813.0,14.0,889.6666666666665,725.7142857142858,645.2142857142858,11.142857142857142,9.5,9.6326530612242
2021-09-25,2901688,75495,2660776,2736271,165417,917.0,20.0,901.3333333333335,742.8571428571429,672.8571428571429,12.0,10.357142857142858,10.102040816326241
2021-09-26,2902331,75496,2661349,2736845,165486,643.0,1.0,791.0,757.5714285714287,684.7857142857142,12.0,10.428571428571429,10.551020408162977
2021-09-27,2902752,75496,2662008,2737504,165248,421.0,0.0,660.3333333333334,765.8571428571429,695.6428571428571,12.0,10.428571428571429,10.999999999999712
2021-09-28,2903727,75525,2662115,2737640,166087,975.0,29.0,679.6666666666666,803.5714285714287,726.9285714285713,14.0,11.928571428571427,11.591836734693587
2021-09-29,2904961,75547,2662132,2737679,167282,1234.0,22.0,876.6666666666665,853.8571428571429,760.2857142857142,14.285714285714285,12.0,12.244897959183385
2021-09-30,2906169,75574,2662484,2738058,168111,1208.0,27.0,1139.0,887.2857142857142,795.0,16.142857142857142,13.214285714285715,13.081632653060934
2021-10-01,2907531,75590,2663087,2738677,168854,1362.0,16.0,1268.0,965.7142857142856,845.7142857142858,16.428571428571427,13.785714285714285,13.836734693877261
2021-10-02,2908875,75613,2663707,2739320,169555,1344.0,23.0,1304.6666666666667,1026.7142857142858,884.7857142857142,16.857142857142858,14.428571428571427,14.530612244897672
2021-10-03,2909965,75619,2664356,2739975,169990,1090.0,6.0,1265.3333333333333,1090.5714285714287,924.0714285714287,17.571428571428573,14.785714285714285,15.326530612244609
2021-10-04,2910649,75619,2665103,2740722,169927,684.0,0.0,1039.3333333333333,1128.142857142857,947.0,17.571428571428573,14.785714285714285,16.122448979591546
2021-10-05,2911974,75665,2665239,2740904,171070,1325.0,46.0,1033.0,1178.142857142857,990.8571428571428,20.0,17.0,16.97959183673441
2021-10-06,2914059,75698,2665251,2740949,173110,2085.0,33.0,1364.6666666666667,1299.7142857142858,1076.7857142857142,21.571428571428577,17.928571428571427,18.020408163265017
2021-10-07,2916066,75727,2665829,2741556,174510,2007.0,29.0,1805.666666666667,1413.857142857143,1150.5714285714287,21.857142857142854,19.0,18.836734693877265
2021-10-08,2917961,75758,2666589,2742347,175614,1895.0,31.0,1995.666666666667,1490.0,1227.857142857143,24.0,20.214285714285715,19.91836734693849
2021-10-09,2919973,75787,2667431,2743218,176755,2012.0,29.0,1971.333333333333,1585.428571428571,1306.0714285714287,24.857142857142854,20.857142857142858,21.06122448979563
2021-10-10,2921500,75792,2668521,2744313,177187,1527.0,5.0,1811.333333333333,1647.857142857143,1369.2142857142858,24.714285714285715,21.142857142857142,22.081632653060943
2021-10-11,2922403,75792,2669688,2745480,176923,903.0,0.0,1480.666666666667,1679.142857142857,1403.642857142857,24.714285714285715,21.142857142857142,23.102040816326245
2021-10-12,2924521,75841,2670180,2746021,178500,2118.0,49.0,1516.0,1792.428571428571,1485.2857142857142,25.142857142857146,22.57142857142857,23.83673469387727
2021-10-13,2927161,75881,2670394,2746275,180886,2640.0,40.0,1887.0,1871.7142857142856,1585.7142857142858,26.142857142857146,23.857142857142854,24.489795918367058
2021-10-14,2930161,75941,2671199,2747140,183021,3000.0,60.0,2586.0,2013.571428571429,1713.7142857142858,30.57142857142857,26.214285714285715,25.73469387755073
2021-10-15,2932932,75990,2672656,2748646,184286,2771.0,49.0,2803.666666666666,2138.714285714286,1814.357142857143,33.142857142857146,28.57142857142857,27.04081632653032
2021-10-16,2936168,76034,2674093,2750127,186041,3236.0,44.0,3002.333333333333,2313.5714285714284,1949.5,35.285714285714285,30.07142857142857,28.53061224489767
2021-10-17,2938691,76035,2675821,2751856,186835,2523.0,1.0,2843.333333333333,2455.857142857143,2051.8571428571427,34.714285714285715,29.714285714285715,29.95918367346909
2021-10-18,2940228,76038,2677537,2753575,186653,1537.0,3.0,2432.0,2546.428571428572,2112.785714285714,35.142857142857146,29.92857142857143,31.448979591836444
2021-10-19,2944159,76102,2678296,2754398,189761,3931.0,64.0,2663.6666666666665,2805.4285714285716,2298.928571428572,37.285714285714285,31.214285714285715,33.183673469387465
2021-10-20,2949718,76177,2678423,2754600,195118,5559.0,75.0,3675.666666666666,3222.4285714285716,2547.0714285714284,42.285714285714285,34.214285714285715,35.489795918367065
2021-10-21,2955310,76223,2679824,2756047,199263,5592.0,46.0,5027.333333333333,3592.714285714286,2803.142857142857,40.285714285714285,35.42857142857143,36.87755102040789
2021-10-22,2961016,76282,2681591,2757873,203143,5706.0,59.0,5619.0,4012.0,3075.357142857143,41.714285714285715,37.42857142857143,38.10204081632625
2021-10-23,2967290,76357,2683645,2760002,207288,6274.0,75.0,5857.333333333332,4446.0,3379.785714285714,46.14285714285714,40.714285714285715,39.65306122448952
2021-10-24,2972018,76370,2686129,2762499,209519,4728.0,13.0,5569.333333333332,4761.0,3608.4285714285716,47.85714285714285,41.285714285714285,41.53061224489768
2021-10-25,2974968,76370,2688899,2765269,209699,2950.0,0.0,4650.666666666667,4962.857142857143,3754.642857142857,47.42857142857143,41.285714285714285,43.28571428571399
2021-10-26,2981233,76463,2690118,2766581,214652,6265.0,93.0,4647.666666666667,5296.285714285715,4050.857142857143,51.57142857142857,44.42857142857143,45.3265306122446
2021-10-27,2989594,76596,2690582,2767178,222416,8361.0,133.0,5858.666666666668,5696.571428571428,4459.5,59.85714285714285,51.07142857142857,47.83673469387726
2021-10-28,2997972,76697,2693373,2770070,227902,8378.0,101.0,7668.0,6094.571428571428,4843.642857142857,67.71428571428571,54.0,51.75510204081604
2021-10-29,3007359,76799,2697544,2774343,233016,9387.0,102.0,8708.666666666666,6620.428571428572,5316.214285714285,73.85714285714286,57.78571428571429,56.34693877550992
2021-10-30,3017157,76914,2702040,2778954,238203,9798.0,115.0,9187.666666666666,7123.857142857143,5784.928571428572,79.57142857142857,62.85714285714285,61.12244897959154
2021-10-31,3024302,76923,2706968,2783891,240411,7145.0,9.0,8776.666666666666,7469.142857142857,6115.071428571428,79.0,63.42857142857143,65.57142857142829
2021-11-01,3029196,76936,2713002,2789938,239258,4894.0,13.0,7279.0,7746.857142857143,6354.857142857143,80.85714285714286,64.14285714285714,70.34693877550991
2021-11-02,3033710,76945,2717052,2793997,239713,4514.0,9.0,5517.666666666668,7496.714285714284,6396.5,68.85714285714286,60.214285714285715,72.81632653061196
2021-11-03,3044139,77069,2718452,2795521,248618,10429.0,124.0,6612.333333333332,7792.142857142857,6744.357142857143,67.57142857142857,63.714285714285715,73.91836734693848
2021-11-04,3059654,77319,2722984,2800303,259351,15515.0,250.0,10152.666666666666,8811.714285714286,7453.142857142857,88.85714285714286,78.28571428571429,76.9387755102038
2021-11-05,3075558,77471,2729487,2806958,268600,15904.0,152.0,13949.333333333336,9742.714285714286,8181.571428571428,96.0,84.92857142857143,80.10204081632625
2021-11-06,3090748,77657,2736292,2813949,276799,15190.0,186.0,15536.333333333336,10513.0,8818.42857142857,106.14285714285714,92.85714285714286,83.8979591836732
2021-11-07,3103241,77681,2744315,2821996,281245,12493.0,24.0,14529.0,11277.0,9373.07142857143,108.28571428571428,93.64285714285714,88.08163265306095
2021-11-08,3110557,77684,2753325,2831009,279548,7316.0,3.0,11666.333333333336,11623.0,9684.92857142857,106.85714285714286,93.85714285714286,91.79591836734664
2021-11-09,3124201,77904,2758458,2836362,287839,13644.0,220.0,11151.0,12927.285714285714,10212.0,137.0,102.92857142857143,101.5306122448977
2021-11-10,3142751,78173,2761194,2839367,303384,18550.0,269.0,13170.0,14087.428571428569,10939.785714285714,157.71428571428572,112.64285714285714,114.40816326530584
2021-11-11,3161825,78447,2764351,2842798,319027,19074.0,274.0,17089.333333333332,14595.857142857143,11703.785714285714,161.14285714285714,125.0,124.73469387755074
2021-11-12,3174790,78478,2774179,2852657,322133,12965.0,31.0,16863.0,14176.0,11959.357142857143,143.85714285714286,119.92857142857143,131.5714285714283
2021-11-13,3189082,78744,2788003,2866747,322335,14292.0,266.0,15443.666666666664,14047.714285714286,12280.357142857143,155.28571428571428,130.71428571428572,138.59183673469357
2021-11-14,3203524,78790,2802616,2881406,322118,14442.0,46.0,13899.666666666664,14326.142857142857,12801.571428571431,158.42857142857142,133.35714285714286,145.75510204081604
2021-11-15,3213036,78802,2817206,2896008,317028,9512.0,12.0,12748.666666666664,14639.857142857143,13131.428571428569,159.71428571428572,133.28571428571428,153.30612244897932
2021-11-16,3229626,79084,2827027,2906111,323515,16590.0,282.0,13514.666666666664,15060.714285714286,13994.0,168.57142857142858,152.78571428571428,157.81632653061197
2021-11-17,3253865,79547,2831903,2911450,342415,24239.0,463.0,16780.333333333332,15873.428571428569,14980.428571428569,196.28571428571428,177.0,163.3265306122446
2021-11-18,3278747,79917,2843270,2923187,355560,24882.0,370.0,21903.666666666668,16703.14285714286,15649.5,210.0,185.57142857142856,170.30612244897932
2021-11-19,3301989,80320,2858972,2939292,362697,23242.0,403.0,24121.0,18171.285714285714,16173.642857142857,263.14285714285717,203.5,187.3469387755099
2021-11-20,3325403,80702,2876042,2956744,368659,23414.0,382.0,23846.0,19474.428571428565,16761.071428571428,279.7142857142857,217.5,205.12244897959155
2021-11-21,3344286,80743,2887847,2968590,375696,18883.0,41.0,21846.33333333333,20108.85714285714,17217.5,279.0,218.7142857142857,222.34693877550998
2021-11-22,3356620,80751,2901800,2982551,374069,12334.0,8.0,18210.33333333333,20512.0,17575.928571428572,278.42857142857144,219.07142857142856,239.3061224489793
2021-11-23,3376556,81149,2913320,2994469,382087,19936.0,398.0,17051.0,20990.0,18025.35714285714,295.0,231.78571428571428,257.3673469387752
